Start measure
595,064
222,127
191,099
241,401
195,585
280,74
143,788
214,074
266,22
262,811
673,226
283,199
137,907
340,066
220,477
262,105
125,54
197,403
215,406
139,914
196,172
266,912
169,129
314,729
284,196
317,081
453,639
443,135
342,753
403,027
257,479
350,878
313,86
387,477
211,355
234,369
188,217
406,683
337,956
224,984
151,996
220,928
303,652
163,674
300,529
200,221
669,979
294,518
204,376
188,163
140,363
217,548
246,761
141,488
252,355
186,388
341,796
245,194
162,055
204,582
368,737
428,143
453,85
300,156
297,892
478,764
250,913
293,194
371,629
370,406
170,507
459,996
399,17
504,947
270,014
188,203
277,539
323,964
275,195
528,892
248,229
183,7
234,904
172,481
310,815
242,019
297,592
194,133
233,252
191,6
231,275
386,594
191,514
119,896
117,952
122,943
255,006
344,548
297,272
272,017
256,913
309,158
358,949
245,592
350,243
317,952
398,573
418,419
462,885
505,829
364,325
158,094
221,247
140,731
144,726
333,169
248,663
328,723
192,369
226,883
155,61
197,041
226,117
143,53
260,446
333,149
221,783
306,409
173,945
155,134
119,072
246,735
152,827
167,243
237,081
183,899
172,157
397,336
378,188
323,954
230,016
187,819
278,922
243,146
246,702
291,198
260,91
413,368
182,276
246,637
212,827
310,06
189,526
171,796
225,965
224,813
148,802
682,341
263,401
234,913
214,619
153,684
189,514
168,284
168,189
168,846
155,05
167,167
190,579
191,71
374,386
210,846
139,324
175,992
226,039
185,798
304,513
241,72
226,831
265,021
323,462
377,2
293,872
199,545
467,501
401,432
490,84
291,911
367,267
291,295
185,957
434,593
167,059
147,19
148,669
376,88
567,78
170,26
233,609
236,545
186,748
276,106
220,982
305,954
189,518
201,525
155,141
227,13
240,268
152,1
238,594
151,835
212,729
227,292
242,356
292,106
421,509
341,374
489,516
292,876
243,287
305,586
326,114
198,371
541,422
264,68
409,464
189,619
477,662
319,608
412,637
752,516
140,513
186,298
219,97
231,565
187,619
137,026
210,593
139,926
189,912
180,11
146,142
231,003
240,487
198,122
148,621
210,771
270,999
289,858
166,805
369,517
305,796
274,01
236,816
183,831
358,743
552,608
390,259
252,064
321,052
348,679
463,469
252,249
297,405
339,785
258,272
155,045
520,163
241,808
151,829
218,19
176,187
167,048
219,554
204,328
255,317
192,605
200,676
238,623
199,33
193,742
187,496
201,131
209,708
146,325
214,419
144,218
216,259
126,315
164,894
133,822
130,559
242,325
237,512
218,239
343,794
165,148
392,067
366,888
183,593
289,999
316,39
251,847
232,28
183,957
293,52
373,41
178,488
471,479
233,636
250,353
288,773
212,471
192,195
202,619
280,154
128,868
165,27
133,675
261,979
146,008
297,148
173,914
426,135
189,759
179,769
214,051
206,507
208,307
128,154
304,278
225,19
391,663
181,364
449,555
299,23
240,332
359,507
238,105
300,409
562,088
352,428
319,133
367,325
360,585
457,089
327,847
195,746
158,193
146,81
153,201
410,511
190,672
186,448
160,861
180,93
213,785
142,347
154,643
150,994
337,35
253,543
249,294
161,774
149,637
182,962
192,852
262,092
143,675
316,05
199,638
545,716
443,043
333,032
187,44
362,367
307,381
311,359
225,603
244,341
313,168
339,301
356,2
302,138
375,924
389,799
211,567
285,331
175,914
163,881
164,994
189,924
185,94
156,193
222,184
229,071
152,834
155,238
223,866
122,056
167,699
229,299
236,194
155,441
137,325
179,702
238,373
161,165
198,304
257,511
184,938
209,906
665,301
378,267
193,252
525,315
650,913
299,193
170,354
421,446
283,404
531,718
261,134
353,685
193,396
549,944
503,188
197,682
210,721
262,307
152,947
176,879
175,123
122,429
222,349
150,209
156,463
170,139
244,589
175,291
156,749
223,881
188,73
204,505
247,061
171,68
256,013
212,814
574,178
164,5
158,361
241,478
188,332
237,599
471,936
300,276
304,838
309,13
195,534
460,258
365,004
164,305
244,039
420,185
176,8
142,832
331,686
246,908
256,945
222,123
250,674
171,238
203,765
167,61
140,988
191,662
171,538
158,882
239,564
191,762
147,819
314,604
193,521
207,536
