Start measure
1164,563
526,294
292,906
234,177
254,718
229,048
214,064
198,347
208,641
280,062
197,204
171,337
219,315
161,445
401,676
192,193
221,601
311,95
249,859
353,276
281,017
198,149
290,666
348,079
176,133
380,517
300,602
378,353
267,465
529,245
207,587
241,01
377,159
150,018
188,637
171,725
264,157
222,355
211,941
239,717
161,261
196,526
198,213
218,696
142,317
214,785
228,525
177,196
255,264
227,343
292,31
156,571
247,438
147,548
167,208
185,784
135,103
251,573
266,751
297,981
329,19
121,917
303,967
250,806
408,752
241,854
296,219
303,551
186,763
306,322
225,105
248,489
222,19
166,448
374,597
355,132
221,359
240,642
231,829
136,449
194,412
135,582
226,863
299,815
240,984
194,964
163,525
167,296
210,96
151,078
255,786
172,971
260,386
175,108
164,813
318,668
186,992
193,58
194,58
267,482
183,315
235,913
294,301
174,501
333,115
284,706
426,311
339,446
228,759
413,713
294,185
268,531
497,574
279,917
345,954
182,535
238,814
241,748
266,015
148,491
293,391
171,249
244,719
172,387
208,281
173,168
231,571
191,292
216,972
264,416
196,144
125,76
163,632
221,079
211,129
196,779
219,173
119,747
202,357
242,3
265,69
163,338
170,935
288,861
192,237
348,376
193,95
234,353
418,935
200,829
298,367
225,357
304,351
387,441
167,275
334,644
201,298
380,785
506,034
493,594
261,141
214,123
207,619
170,523
151,507
165,193
173,538
184,891
142,598
206,907
186,128
146,192
168,631
139,281
160,207
153,852
212,429
184,382
243,734
228,304
215,897
184,948
159,692
207,818
159,598
232,134
136,292
176,144
316,814
198,734
181,369
360,046
238,369
353,798
192,489
350,784
248,611
283,487
313,606
177,523
417,38
280,935
325,046
540,892
173,552
275,77
279,724
170,006
176,444
137,296
184,845
143,65
238,524
212,059
267,811
156,503
121,926
191,347
201,84
192,24
157,122
164,463
210,455
137,251
176,13
236,171
229,721
154,892
145,723
167,488
141,85
222,721
342,1
256,385
469,715
257,289
410,749
291,242
328,601
370,987
270,963
577,205
184,622
223,407
268,024
177,783
170,268
200,395
225,173
398,065
164,669
176,566
220,866
230,124
139,345
169,163
169,26
153,086
156,685
160,832
195,821
194,071
232,271
205,851
254,311
203,714
146,036
307,334
141,911
131,106
142,357
128,736
175,661
152,271
230,207
154,661
244,057
228,821
418,003
260,946
252,065
425,081
168,529
240,534
242,543
188,555
229,425
189,761
278,957
245,836
130,915
543,702
409,603
243,233
281,668
243,86
238,565
224,313
182,265
127,192
158,392
128,964
175,725
189,638
127,76
157,562
234,56
119,611
187,182
197,87
195,392
164,805
194,959
337,413
222,325
172,376
245,799
131,501
190,123
179,899
226,65
208,718
215,042
211,513
237,341
295,026
427,581
490,76
284,735
336,219
196,156
121,097
236,536
260,292
214,905
413,633
286,16
508,378
284,755
254,707
241,925
135,167
149,331
243,921
158,293
157,018
171,549
244,48
212,22
246,953
264,999
143,332
198,895
130,101
275,502
180,135
200,935
189,448
162,483
253,878
219,77
189,27
142,197
210,97
198,914
166,164
153,21
162,108
344,017
357,142
246,17
173,382
255,74
473,931
344,092
382,3
300,077
357,39
178,862
346,693
130,472
229,566
248,296
184,531
278,838
172,269
154,732
132,371
203,272
151,008
269,929
249,72
263,314
166,017
203,817
185,555
168,39
169,528
181,942
162,879
313,359
232,47
156,38
159,855
210,974
123,561
173,391
174,464
135,468
161,547
232,871
232,414
149,866
355,801
420,848
174,131
358,945
171,213
360,487
187,813
345,533
319,505
297,362
381,076
322,733
319,24
230,444
185,52
308,979
215,613
225,669
170,864
242,433
179,834
222,266
135,395
223,212
208,877
144,192
166,588
208,034
149,752
150,47
147,556
168,352
147,562
183,938
153,662
198,782
170,402
225,449
292,427
165,296
288,653
199,784
143,781
143,291
176,647
233,772
177,664
360,485
306,297
279,029
257,425
353,551
224,512
318,614
476,618
244,113
294,845
244,391
168,135
315,296
295,828
417,936
190,034
142,915
172,111
155,613
143,137
158,185
138,656
181,076
212,305
167,966
123,74
153,631
245,677
218,963
198,723
176,971
224,855
181,67
160,083
185,905
226,827
239,29
258,425
281,094
203,189
136,507
153,533
185,017
158,176
248,679
348,97
425,584
296,196
308,548
249,371
341,871
410,421
304,576
197,253
234,719
297,149
353,836
248,396
173,659
177,372
271,579
168,955
333,042
122,515
150,323
138,137
166,019
224,9
137,408
215,652
146,038
277,492
270,905
240,713
141,156
176,648
210,774
190,719
135,56
259,488
162,227
163,142
232,567
169,58
140,678
140,2
202,307
172,553
160,221
262,384
466,135
466,156
238,939
299,587
380,109
324,194
200,274
272,582
153,143
187,274
156,165
363,42
130,568
302,803
249,096
400,431
236,867
428,396
408,516
434,574
219,541
150,81
156,006
201,841
241,795
187,149
160,963
174,668
185,301
146,72
152,785
164,006
179,715
219,598
256,696
302,407
146,412
163,776
185,894
204,752
208,271
226,798
232,074
320,205
300,918
299,098
295,299
261,339
290,42
348,786
364,582
418,931
425,347
296,187
219,699
204,158
437,235
212,143
149,255
210,203
253,999
144,817
142,067
118,778
241,674
147,086
146,568
174,774
184,811
146,664
181,528
170,514
318,725
186,92
225,622
205,43
195,721
196,166
191,591
206,445
173,749
179,682
243,677
190,057
195,813
346,753
457,831
293,63
378,577
347,15
197,216
283,852
266,539
212,819
179,718
258,063
349,119
-494,798
271,255
239,867
170,498
246,141
143,145
180,658
575,796
457,561
152,178
220,046
204,77
103,708
165,107
342,758
265,904
160,789
155,43
175,92
168,274
187,675
150,817
181,17
161,605
210,917
134,87
170,513
231,231
238,962
185,59
378,838
272,406
272,08
337,415
369,526
351,55
304,234
231,825
305,455
239,891
296,39
246,291
304,963
300,505
184,246
232,261
268,486
117,004
142,244
120,15
123,414
163,656
153,23
169,941
296,759
189,81
165,056
203,093
131,794
182,252
195,781
238,681
160,966
207,328
164,716
152,138
184,069
203,75
235,463
197,307
197,115
165,845
165,43
228,378
197,393
301,111
451,588
329,735
413,042
376,107
300,157
379,766
293,71
209,371
197,586
298,445
314,912
205,126
128,162
112,54
124,864
133,174
164,684
161,371
169,882
128,317
158,522
138,785
114,835
160,956
182,875
160,403
276,087
151,39
339,424
184,873
187,2
211,302
238,447
172,446
149,248
144,105
127,23
171,334
263,745
166,938
207,973
277,354
221,665
164,473
192,249
212,043
261,191
189,923
347,094
361,857
355,145
177,272
260,156
353,239
286,234
137,616
402,104
441,895
292,609
430,651
321,238
261,247
264,3
174,506
161,695
212,576
197,478
134,152
138,712
147,165
174,907
172,552
165,576
161,305
151,089
167,511
194,172
143,8
156,611
158,504
156,656
230,073
179,896
241,184
151,195
126,153
137,311
163,58
133,749
164,059
182,657
132,031
132,382
252,274
445,701
265,073
302,079
230,014
192,894
167,552
191,46
309,826
441,509
194,27
242,279
252,366
290,658
187,312
247,979
339,802
243,223
258,341
213,842
197,029
237,775
224,712
314,598
206,673
206,794
285,735
225,03
206,321
206,905
148,115
182,17
184,436
141,236
193,315
185,999
169,843
165,387
267,432
170,544
171,539
165,525
208,341
195,05
164,641
262,782
305,626
339,801
247,118
306,292
185,016
235,008
288,347
247,219
295,85
299,976
306,031
347,105
141,44
351,279
164,843
139,478
125,88
292,355
252,097
226,042
205,176
142,087
156,91
144,286
147,075
194,565
156,579
232,974
128,54
193,376
172,467
197,338
176,963
247,992
233,862
253,824
236,077
178,036
134,137
192,357
213,367
193,612
131,541
206,622
169,68
154,277
290,026
150,225
261,02
297,51
300,917
191,709
130,653
334,501
186,649
128,205
182,968
164,765
302,098
301,316
431,004
222,303
304,508
461,875
389,954
297,887
217,302
162,448
125,485
167,746
281,322
206,051
148,451
235,075
229,81
154,639
163,114
161,533
197,395
217,167
273,892
271,695
128,713
148,376
188,793
207,092
222,625
162,273
355,529
185,252
144,538
245,136
191,02
251,136
295,023
365,653
230,94
172,524
253,469
219,981
254,678
468,962
176,746
252,382
357,403
292,327
256,124
270,06
260,262
189,28
238,707
143,785
210,447
143,98
160,593
159,381
152,902
247,963
170,049
177,816
244,422
193,618
170,146
190,913
264,558
202,456
147,892
210,857
214,77
163,262
187,695
153,584
133,09
162,472
172,415
441,147
201,283
405,208
1164,563
526,294
292,906
234,177
254,718
229,048
214,064
198,347
208,641
280,062
197,204
171,337
219,315
161,445
401,676
192,193
221,601
311,95
249,859
353,276
281,017
198,149
290,666
348,079
176,133
380,517
300,602
378,353
267,465
529,245
207,587
241,01
377,159
150,018
188,637
171,725
264,157
222,355
211,941
239,717
161,261
196,526
198,213
218,696
142,317
214,785
228,525
177,196
255,264
227,343
292,31
156,571
247,438
147,548
167,208
185,784
135,103
251,573
266,751
297,981
329,19
121,917
303,967
250,806
408,752
241,854
296,219
303,551
186,763
306,322
225,105
248,489
222,19
166,448
374,597
355,132
221,359
240,642
231,829
136,449
194,412
135,582
226,863
299,815
240,984
194,964
163,525
167,296
210,96
151,078
255,786
172,971
260,386
175,108
164,813
318,668
186,992
193,58
194,58
267,482
183,315
235,913
294,301
174,501
333,115
284,706
426,311
339,446
228,759
413,713
294,185
268,531
497,574
279,917
345,954
182,535
238,814
241,748
266,015
148,491
293,391
171,249
244,719
172,387
208,281
173,168
231,571
191,292
216,972
264,416
196,144
125,76
163,632
221,079
211,129
196,779
219,173
119,747
202,357
242,3
265,69
163,338
170,935
288,861
192,237
348,376
193,95
234,353
418,935
200,829
298,367
225,357
304,351
387,441
167,275
334,644
201,298
380,785
506,034
493,594
261,141
214,123
207,619
170,523
151,507
165,193
173,538
184,891
142,598
206,907
186,128
146,192
168,631
139,281
160,207
153,852
212,429
184,382
243,734
228,304
215,897
184,948
159,692
207,818
159,598
232,134
136,292
176,144
316,814
198,734
181,369
360,046
238,369
353,798
192,489
350,784
248,611
283,487
313,606
177,523
417,38
280,935
325,046
540,892
173,552
275,77
279,724
170,006
176,444
137,296
184,845
143,65
238,524
212,059
267,811
156,503
121,926
191,347
201,84
192,24
157,122
164,463
210,455
137,251
176,13
236,171
229,721
154,892
145,723
167,488
141,85
222,721
342,1
256,385
469,715
257,289
410,749
291,242
328,601
370,987
270,963
577,205
184,622
223,407
268,024
177,783
170,268
200,395
225,173
398,065
164,669
176,566
220,866
230,124
139,345
169,163
169,26
153,086
156,685
160,832
195,821
194,071
232,271
205,851
254,311
203,714
146,036
307,334
141,911
131,106
142,357
128,736
175,661
152,271
230,207
154,661
244,057
228,821
418,003
260,946
252,065
425,081
168,529
240,534
242,543
188,555
229,425
189,761
278,957
245,836
130,915
543,702
409,603
243,233
281,668
243,86
238,565
224,313
182,265
127,192
158,392
128,964
175,725
189,638
127,76
157,562
234,56
119,611
187,182
197,87
195,392
164,805
194,959
337,413
222,325
172,376
245,799
131,501
190,123
179,899
226,65
208,718
215,042
211,513
237,341
295,026
427,581
490,76
284,735
336,219
196,156
121,097
236,536
260,292
214,905
413,633
286,16
508,378
284,755
254,707
241,925
135,167
149,331
243,921
158,293
157,018
171,549
244,48
212,22
246,953
264,999
143,332
198,895
130,101
275,502
180,135
200,935
189,448
162,483
253,878
219,77
189,27
142,197
210,97
198,914
166,164
153,21
162,108
344,017
357,142
246,17
173,382
255,74
473,931
344,092
382,3
300,077
357,39
178,862
346,693
130,472
229,566
248,296
184,531
278,838
172,269
154,732
132,371
203,272
151,008
269,929
249,72
263,314
166,017
203,817
185,555
168,39
169,528
181,942
162,879
313,359
232,47
156,38
159,855
210,974
123,561
173,391
174,464
135,468
161,547
232,871
232,414
149,866
355,801
420,848
174,131
358,945
171,213
360,487
187,813
345,533
319,505
297,362
381,076
322,733
319,24
230,444
185,52
308,979
215,613
225,669
170,864
242,433
179,834
222,266
135,395
223,212
208,877
144,192
166,588
208,034
149,752
150,47
147,556
168,352
147,562
183,938
153,662
198,782
170,402
225,449
292,427
165,296
288,653
199,784
143,781
143,291
176,647
233,772
177,664
360,485
306,297
279,029
257,425
353,551
224,512
318,614
476,618
244,113
294,845
244,391
168,135
315,296
295,828
417,936
190,034
142,915
172,111
155,613
143,137
158,185
138,656
181,076
212,305
167,966
123,74
153,631
245,677
218,963
198,723
176,971
224,855
181,67
160,083
185,905
226,827
239,29
258,425
281,094
203,189
136,507
153,533
185,017
158,176
248,679
348,97
425,584
296,196
308,548
249,371
341,871
410,421
304,576
197,253
234,719
297,149
353,836
248,396
173,659
177,372
271,579
168,955
333,042
122,515
150,323
138,137
166,019
224,9
137,408
215,652
146,038
277,492
270,905
240,713
141,156
176,648
210,774
190,719
135,56
259,488
162,227
163,142
232,567
169,58
140,678
140,2
202,307
172,553
160,221
262,384
466,135
466,156
238,939
299,587
380,109
324,194
200,274
272,582
153,143
187,274
156,165
363,42
130,568
302,803
249,096
400,431
236,867
428,396
408,516
434,574
219,541
150,81
156,006
201,841
241,795
187,149
160,963
174,668
185,301
146,72
152,785
164,006
179,715
219,598
256,696
302,407
146,412
163,776
185,894
204,752
208,271
226,798
232,074
320,205
300,918
299,098
295,299
261,339
290,42
348,786
364,582
418,931
425,347
296,187
219,699
204,158
437,235
212,143
149,255
210,203
253,999
144,817
142,067
118,778
241,674
147,086
146,568
174,774
184,811
146,664
181,528
170,514
318,725
186,92
225,622
205,43
195,721
196,166
191,591
206,445
173,749
179,682
243,677
190,057
195,813
346,753
457,831
293,63
378,577
347,15
197,216
283,852
266,539
212,819
179,718
258,063
349,119
-494,798
271,255
239,867
170,498
246,141
143,145
180,658
575,796
457,561
152,178
220,046
204,77
103,708
165,107
342,758
265,904
160,789
155,43
175,92
168,274
187,675
150,817
181,17
161,605
210,917
134,87
170,513
231,231
238,962
185,59
378,838
272,406
272,08
337,415
369,526
351,55
304,234
231,825
305,455
239,891
296,39
246,291
304,963
300,505
184,246
232,261
268,486
117,004
142,244
120,15
123,414
163,656
153,23
169,941
296,759
189,81
165,056
203,093
131,794
182,252
195,781
238,681
160,966
207,328
164,716
152,138
184,069
203,75
235,463
197,307
197,115
165,845
165,43
228,378
197,393
301,111
451,588
329,735
413,042
376,107
300,157
379,766
293,71
209,371
197,586
298,445
314,912
205,126
128,162
112,54
124,864
133,174
164,684
161,371
169,882
128,317
158,522
138,785
114,835
160,956
182,875
160,403
276,087
151,39
