Start measure
154,693
102,676
119,705
118,487
160,075
156,126
132,558
159,263
145,333
141,764
170,587
153,526
134,159
152,105
147,931
147,482
143,943
121,969
228,584
250,046
465,355
187,184
134,953
124,766
169,937
148,517
124,207
125,055
126,085
209,605
160,07
134,664
148,889
144,911
161,071
122,444
139,089
141,342
155,744
124,251
121,93
172,579
160,947
129,224
140,862
128,684
139,723
181,416
189,868
201,204
546,273
153,978
135,322
135,537
101,748
127,357
117,826
131,104
201,222
133,79
127,041
204,081
109,218
129,911
144,155
128,671
143,316
138,944
123,2
130,384
129,914
179,268
135,151
121,515
145,571
160,192
171,324
160,153
147,576
161,02
143,732
146,595
157,881
127,193
152,74
145,399
148,536
125,379
136,313
163,102
134,593
133,639
127,475
136,082
112,402
333,653
515,795
144,399
125,034
145,183
126,559
169,663
123,741
152,561
165,391
131,285
129,385
159,528
124,139
177,044
124,589
427,729
431,841
129,526
143,603
123,445
126,297
153,772
126,115
114,288
118,305
163,311
149,931
145,969
146,622
139,086
148,342
147,893
122,203
144,528
135,398
119,454
120,012
131,748
146,541
226,256
132,002
120,446
106,159
130,252
143,46
122,492
128,933
121,627
154,722
486,18
302,611
161,579
130,279
132,511
148,692
149,083
135,816
142,951
159,592
128,987
119,854
131,336
131,942
138,393
144,522
156,692
135,301
121,531
163,242
124,548
144,949
152,821
146,29
134,039
142,64
164,023
139,37
118,268
164,371
313,276
541,542
118,539
131,029
155,373
189,941
133,344
181,252
115,467
174,636
164,406
136,618
168,358
131,348
132,403
169,13
139,881
129,239
150,195
151,256
124,848
130,98
112,664
122,403
111,2
142,712
112,858
142,391
132,644
152,701
119,497
152,168
599,776
316,953
152,666
157,299
140,584
117,884
132,552
159,908
124,752
128,098
111,534
141,272
115,286
112,471
133,163
126,559
123,125
143,414
114,746
133,415
123,129
134,808
138,57
119,67
122,281
121,117
132,49
165,464
121,644
125,845
138,345
114,161
125,952
112,287
126,148
123,92
151,591
171,142
140,174
145,368
140,264
129,072
117,064
147,477
118,43
138,03
144,265
145,917
117,397
200,62
659,805
156,174
113,991
145,832
124,075
140,603
145,604
157,783
127,037
138,468
169,113
158,67
128,807
118,694
156,725
249,409
225,122
402,82
135,784
134,09
145,444
146,89
130,401
120,622
159,071
165,344
138,872
151,798
131,623
129,456
155,105
135,099
127,444
130,307
158,809
139,182
140,574
137,378
147,475
161,133
128,813
128,641
129,692
170,983
131,973
135,811
136,44
274,78
238,107
403,463
151,848
152,134
159,3
164,58
115,451
126,377
124,441
175,137
131,622
126,231
116,665
128,832
126,508
128,365
157,242
133,002
129,289
143,405
136,916
152,187
139,72
121,748
173,176
143,406
124,538
136,586
119,278
127,665
123,155
196,113
192,089
572,272
124,205
131,87
132,738
122,779
137,258
146,886
143,436
129,115
141,011
127,348
130,687
124,303
142,868
113,981
170,175
190,665
140,222
112,631
160,901
128,555
153,748
176,754
130,49
119,676
131,064
166,829
113,809
153,965
124,975
241,752
184,077
385,299
197,958
144,784
146,556
142,414
156,867
